date,SACTMIN,SPOSTMIN
1/3/2020,25.75,-154.36206896551724
1/3/2021,14.666666666666666,-87.02631578947368
1/30/2015,,0.9710144927536232
1/30/2016,8.222222222222221,22.097902097902097
1/30/2017,12.0,14.634146341463415
1/30/2018,15.0,-95.92660550458716
1/30/2019,12.4,-170.72222222222223
1/30/2020,25.0,34.34065934065934
1/30/2021,24.666666666666668,41.06060606060606
1/31/2015,28.0,20.622448979591837
1/31/2016,28.22222222222222,-10.008620689655173
1/31/2017,7.571428571428571,10.904255319148936
1/31/2018,20.714285714285715,-30.424
1/31/2019,25.333333333333332,-85.1896551724138
1/31/2020,15.818181818181818,25.92105263157895
1/31/2021,27.3,31.116071428571427
1/4/2015,9.5,20.393700787401574
1/4/2016,12.5,-2.44
1/4/2017,8.6,-136.63063063063063
1/4/2018,17.4,17.443708609271525
1/4/2019,26.555555555555557,-100.36477987421384
1/4/2020,26.6,-17.042735042735043
1/4/2021,40.833333333333336,-6.625
1/5/2015,18.25,29.57943925233645
1/5/2016,21.833333333333332,-117.22772277227723
1/5/2017,24.285714285714285,-74.8
1/5/2018,21.25,-111.9113924050633
1/5/2019,13.0,-28.541666666666668
1/5/2020,38.0,48.99038461538461
1/5/2021,37.5,31.63888888888889
1/6/2015,27.333333333333332,14.040816326530612
1/6/2016,13.428571428571429,-54.333333333333336
1/6/2017,20.666666666666668,34.125
1/6/2018,22.6,7.42962962962963
1/6/2019,19.333333333333332,-175.57777777777778
1/6/2020,,36.50442477876106
1/6/2021,26.6,37.40196078431372
1/7/2015,8.666666666666666,17.045454545454547
1/7/2016,16.571428571428573,-4.235294117647059
1/7/2017,12.8,12.821428571428571
1/7/2018,15.833333333333334,1.864
1/7/2019,14.25,-91.40140845070422
1/7/2020,22.6,44.175824175824175
1/7/2021,25.583333333333332,15.522935779816514
1/8/2015,13.75,21.964285714285715
1/8/2016,10.0,-32.704081632653065
1/8/2017,19.666666666666668,-15.235955056179776
1/8/2018,23.0,3.4454545454545453
1/8/2019,30.833333333333332,-159.88805970149255
1/8/2020,22.333333333333332,36.0
1/8/2021,37.5,-228.3577981651376
1/9/2015,9.6,10.146788990825687
1/9/2016,25.0,-334.1909090909091
1/9/2017,2.0,-102.10588235294118
1/9/2018,13.0,-445.1869918699187
1/9/2019,12.0,-90.89583333333333
1/9/2020,32.0,-50.932038834951456
1/9/2021,32.8,44.009009009009006
10/1/2015,19.0,-26.22222222222222
10/1/2016,13.333333333333334,18.19607843137255
10/1/2017,17.75,-46.9527027027027
10/1/2018,,-73.9037037037037
10/1/2019,6.916666666666667,23.964285714285715
10/1/2021,4.947368421052632,8.958702064896755
10/10/2015,22.8,10.341269841269842
10/10/2016,23.333333333333332,18.346153846153847
10/10/2017,18.0,4.556291390728477
10/10/2018,,-99.425
10/10/2019,14.0,22.014388489208635
10/10/2021,13.75,12.588785046728972
10/11/2015,36.5,-205.05925925925925
10/11/2016,15.0,0.2689075630252101
10/11/2017,,-843.0535714285714
10/11/2018,6.0,-69.98051948051948
10/11/2019,18.5,-4.485074626865671
10/11/2021,17.90909090909091,38.42545454545454
10/12/2015,25.7,-108.19565217391305
10/12/2016,34.333333333333336,-180.0731707317073
10/12/2017,13.5,-225.05263157894737
10/12/2018,10.6,-209.98203592814372
10/12/2019,35.5,43.292682926829265
10/12/2021,17.0625,17.38095238095238
10/13/2015,24.25,-125.80165289256199
10/13/2016,19.25,-39.22857142857143
10/13/2017,20.333333333333332,-56.48125
10/13/2018,30.6,-149.47222222222223
10/13/2019,37.2,-12.788990825688073
10/13/2021,13.55,33.224137931034484
10/14/2015,31.285714285714285,27.916030534351144
10/14/2016,8.75,16.547619047619047
10/14/2017,28.333333333333332,21.22151898734177
10/14/2018,16.4,-134.93491124260356
10/14/2019,20.0,25.22222222222222
10/14/2021,15.272727272727273,31.37956204379562
10/15/2015,8.333333333333334,-70.36065573770492
10/15/2016,22.0,4.903225806451613
10/15/2017,14.5,-144.6751592356688
10/15/2018,12.0,-85.41221374045801
10/15/2019,6.0,18.3203125
10/15/2021,10.923076923076923,-72.27743902439025
10/16/2015,18.25,23.76
10/16/2016,16.666666666666668,-44.28688524590164
10/16/2017,,-37.87248322147651
10/16/2018,15.0,-174.00595238095238
10/16/2019,47.0,47.130434782608695
10/16/2021,12.19047619047619,27.59246575342466
10/17/2015,36.0,-1.9259259259259258
10/17/2016,19.0,36.14678899082569
10/17/2017,27.666666666666668,-199.62264150943398
10/17/2018,27.0,-54.421052631578945
10/17/2019,13.5,-106.2442748091603
10/17/2021,13.526315789473685,-46.418461538461536
10/18/2015,17.625,-134.56028368794327
10/18/2016,8.2,-104.25225225225225
10/18/2017,39.0,-53.892405063291136
10/18/2018,15.333333333333334,-45.97402597402598
10/18/2019,9.5,-64.72093023255815
10/18/2021,17.083333333333332,8.819444444444445
10/19/2015,19.4,-20.887931034482758
10/19/2016,20.25,28.333333333333332
10/19/2017,22.285714285714285,-5.451851851851852
10/19/2018,21.333333333333332,-92.65030674846626
10/19/2019,17.142857142857142,23.29268292682927
10/19/2021,23.0,8.868098159509202
10/2/2015,10.333333333333334,-100.94520547945206
10/2/2016,18.0,12.888
10/2/2017,17.75,10.979452054794521
10/2/2018,17.5,-124.07272727272728
10/2/2019,21.666666666666668,-0.415929203539823
10/2/2021,11.846153846153847,17.162939297124602
10/20/2015,17.5,-179.251968503937
10/20/2016,20.0,-129.76363636363635
10/20/2017,18.142857142857142,-278.64596273291926
10/20/2018,28.0,-57.49655172413793
10/20/2019,10.666666666666666,4.27906976744186
10/20/2021,10.428571428571429,23.993485342019543
10/21/2015,17.6,-70.02272727272727
10/21/2016,11.75,-72.47154471544715
10/21/2017,29.0,-19.365384615384617
10/21/2018,14.714285714285714,-241.08982035928145
10/21/2019,13.25,20.0381679389313
10/21/2021,15.5,19.632575757575758
10/22/2015,10.857142857142858,2.4375
10/22/2016,14.666666666666666,32.107438016528924
10/22/2017,16.0,11.132450331125828
10/22/2018,9.0,-67.01481481481481
10/22/2019,9.0,1.9619047619047618
10/22/2021,20.875,-130.57094594594594
10/23/2015,17.1,-105.26771653543307
10/23/2016,13.4,17.576923076923077
10/23/2017,31.0,-81.7910447761194
10/23/2018,9.25,-115.53012048192771
10/23/2019,28.75,30.62280701754386
10/23/2021,13.0,20.274647887323944
10/24/2015,27.0,19.612903225806452
10/24/2016,17.0,27.115384615384617
10/24/2017,8.5,-174.2549019607843
10/24/2018,18.0,-59.69032258064516
10/24/2019,10.75,16.090225563909776
10/24/2021,15.285714285714286,8.690851735015773
10/25/2015,17.875,-15.852713178294573
10/25/2016,16.875,-275.57377049180326
10/25/2017,12.0,12.966887417218542
10/25/2018,20.25,-78.38709677419355
10/25/2019,28.5,-169.81203007518798
10/25/2021,22.0,21.626459143968873
10/26/2015,26.454545454545453,-5.983606557377049
10/26/2016,,27.110091743119266
10/26/2017,19.666666666666668,-70.81168831168831
10/26/2018,11.8,-329.35928143712573
10/26/2019,25.0,32.52136752136752
10/26/2021,12.0,23.320652173913043
10/27/2015,8.5,13.7890625
10/27/2016,13.916666666666666,13.916666666666666
10/27/2017,12.166666666666666,-56.72049689440994
10/27/2018,27.5,-37.044444444444444
10/27/2019,15.666666666666666,-68.06299212598425
10/27/2021,20.5,18.921311475409837
10/28/2015,5.75,-49.859375
10/28/2016,3.6666666666666665,12.91304347826087
10/28/2017,3.5,12.405228758169935
10/28/2018,20.857142857142858,-53.063291139240505
10/28/2019,,5.0265486725663715
10/28/2021,4.0,-4.4423076923076925
10/29/2015,22.0,-249.2608695652174
10/29/2016,18.0,19.405172413793103
10/29/2017,13.285714285714286,-24.24025974025974
10/29/2018,17.0,-60.852348993288594
10/29/2019,4.5,15.378787878787879
10/29/2021,22.0,7.534810126582278
10/3/2015,15.3,-79.31927710843374
10/3/2016,4.5,28.08080808080808
10/3/2017,12.0,-39.41549295774648
10/3/2018,24.666666666666668,-73.58552631578948
10/3/2019,18.333333333333332,17.868217054263567
10/3/2021,4.181818181818182,1.3883495145631068
10/30/2015,,-893.0597014925373
10/30/2016,27.0,-154.33834586466165
10/30/2017,29.25,-23.035971223021583
10/30/2018,14.8,-144.57894736842104
10/30/2019,8.5,-15.921739130434782
10/30/2021,20.571428571428573,11.869718309859154
10/31/2015,15.666666666666666,-168.26356589147287
10/31/2016,11.2,14.369747899159664
10/31/2017,9.8,-198.9685534591195
10/31/2018,10.571428571428571,-130.8930817610063
10/31/2019,21.2,-43.14179104477612
10/31/2020,18.0,30.454545454545453
10/31/2021,19.533333333333335,3.658307210031348
10/4/2015,7.461538461538462,-10.086330935251798
10/4/2016,15.75,1.4245283018867925
10/4/2017,16.5,13.585987261146498
10/4/2018,16.5,-176.09933774834437
10/4/2019,8.0,16.192307692307693
10/4/2021,18.833333333333332,29.11842105263158
10/5/2015,10.0,-1.5952380952380953
10/5/2016,21.0,-8.117647058823529
10/5/2017,5.833333333333333,-90.3202614379085
10/5/2018,18.8,-105.75
10/5/2019,30.5,37.389380530973455
10/5/2021,9.466666666666667,0.5603715170278638
10/6/2015,11.666666666666666,-118.93798449612403
10/6/2016,2.25,6.458333333333333
10/6/2017,13.5,-266.0987654320988
10/6/2018,24.6,-55.32867132867133
10/6/2019,13.5,21.76691729323308
10/6/2021,8.0,13.748344370860927
10/7/2015,10.571428571428571,8.043795620437956
10/7/2017,,-571.489932885906
10/7/2018,29.5,-139.55172413793105
10/7/2019,32.5,47.30769230769231
10/7/2021,11.375,20.275862068965516
10/8/2015,17.666666666666668,-24.57983193277311
10/8/2016,7.8,21.271186440677965
10/8/2017,24.0,11.595092024539877
10/8/2018,13.0,-68.64666666666666
10/8/2019,23.5,24.204545454545453
10/8/2021,12.692307692307692,15.416149068322982
10/9/2015,17.0,-331.53846153846155
10/9/2016,24.0,9.140350877192983
10/9/2017,21.0,-88.21794871794872
10/9/2018,15.4,-115.46706586826348
10/9/2019,,-102.26050420168067
10/9/2021,16.25,21.708474576271186
11/1/2015,14.666666666666666,-22.06015037593985
11/1/2016,5.333333333333333,-399.59
11/1/2017,13.6,-55.1578947368421
11/1/2018,17.0,-78.69117647058823
11/1/2019,10.0,-90.05511811023622
11/1/2020,30.375,31.73267326732673
11/1/2021,17.8,18.729323308270676
11/10/2015,11.333333333333334,-22.1484375
11/10/2016,9.666666666666666,17.093023255813954
11/10/2017,16.333333333333332,-71.2111801242236
11/10/2018,10.0,-49.267080745341616
11/10/2019,26.333333333333332,41.306306306306304
11/10/2020,27.181818181818183,32.69607843137255
11/10/2021,16.375,26.253333333333334
11/11/2015,13.0,-44.34782608695652
11/11/2016,4.0,-15.327868852459016
11/11/2017,21.2,30.269005847953217
11/11/2018,9.0,-64.67175572519083
11/11/2019,20.444444444444443,22.5390625
11/11/2020,24.75,34.322916666666664
11/11/2021,21.76923076923077,23.016260162601625
11/12/2015,13.0,16.5748031496063
11/12/2016,40.0,-12.616666666666667
11/12/2017,14.142857142857142,-76.4423076923077
11/12/2018,17.6,-69.22875816993464
11/12/2019,12.0,-157.38582677165354
11/12/2020,14.5,26.485148514851485
11/12/2021,18.714285714285715,23.072992700729927
11/13/2015,5.5,16.70731707317073
11/13/2016,16.0,-0.7154471544715447
11/13/2017,24.0,-14.470588235294118
11/13/2018,15.0,-135.71005917159763
11/13/2019,15.0,41.458333333333336
11/13/2020,22.3,-120.35897435897436
11/13/2021,20.0,-23.48175182481752
11/14/2015,14.166666666666666,17.515384615384615
11/14/2016,49.0,-181.97916666666666
11/14/2017,5.75,-33.287581699346404
11/14/2018,31.8,-174.70063694267515
11/14/2019,13.333333333333334,-36.96825396825397
11/14/2020,37.5,12.398305084745763
11/14/2021,25.125,-1.9435483870967742
11/15/2015,24.0,8.564885496183207
11/15/2016,5.714285714285714,0.9915254237288136
11/15/2017,28.6,-2.2916666666666665
11/15/2018,11.5,-72.57051282051282
11/15/2019,10.25,14.872881355932204
11/15/2020,27.5,33.482142857142854
11/15/2021,25.666666666666668,-16.024
11/16/2015,18.25,32.45454545454545
11/16/2016,24.5,26.75925925925926
11/16/2017,8.428571428571429,-52.94117647058823
11/16/2018,16.833333333333332,-118.73780487804878
11/16/2019,4.0,-7.869565217391305
11/16/2020,36.666666666666664,-86.73195876288659
11/16/2021,19.25,-294.64
11/17/2015,14.0,2.5923076923076924
11/17/2016,10.7,16.5
11/17/2017,5.0,-101.2547770700637
11/17/2018,25.0,-57.666666666666664
11/17/2019,13.25,-52.488
11/17/2020,27.0,33.50515463917526
11/17/2021,18.142857142857142,20.20945945945946
11/18/2015,7.111111111111111,20.921985815602838
11/18/2016,12.875,19.291666666666668
11/18/2017,22.4,18.044585987261147
11/18/2018,17.6,-108.3
11/18/2019,36.0,30.58139534883721
11/18/2020,27.857142857142858,19.217821782178216
11/18/2021,13.75,15.48031496062992
11/19/2015,8.25,1.248062015503876
11/19/2016,17.2,30.94017094017094
11/19/2017,9.75,-128.3841059602649
11/19/2018,51.0,-153.70921985815602
11/19/2019,20.0,18.134920634920636
11/19/2020,20.8,27.628865979381445
11/19/2021,22.444444444444443,21.623076923076923
11/2/2015,14.0,-77.130081300813
11/2/2016,12.333333333333334,17.171717171717173
11/2/2017,20.11111111111111,12.220338983050848
11/2/2018,32.0,-53.24817518248175
11/2/2019,32.333333333333336,-58.81147540983606
11/2/2020,33.333333333333336,-36.901234567901234
11/2/2021,24.5,18.953846153846154
11/20/2015,15.0,-13.037878787878787
11/20/2016,24.6,28.903508771929825
11/20/2017,24.5,5.467532467532467
11/20/2018,,-130.0
11/20/2019,19.0,1.0350877192982457
11/20/2020,33.0,-15.231481481481481
11/20/2021,23.0,-369.5
11/21/2015,23.0,-74.94029850746269
11/21/2016,23.333333333333332,32.31707317073171
11/21/2017,18.75,8.326666666666666
11/21/2018,21.333333333333332,-43.160493827160494
11/21/2019,6.5,1.7903225806451613
11/21/2020,32.55555555555556,36.415929203539825
11/21/2021,22.125,21.66187050359712
11/22/2015,8.0,17.862595419847327
11/22/2016,10.2,-120.84297520661157
11/22/2017,26.166666666666668,10.780346820809248
11/22/2018,30.0,-30.83448275862069
11/22/2019,10.0,-60.21311475409836
11/22/2020,29.5,37.64423076923077
11/22/2021,32.6,36.02255639097744
11/23/2015,24.5,-18.99270072992701
11/23/2016,6.333333333333333,3.4161073825503356
11/23/2017,7.75,-123.8543046357616
11/23/2018,26.22222222222222,-111.84105960264901
11/23/2019,6.0,32.563025210084035
11/23/2020,34.333333333333336,43.57798165137615
11/23/2021,25.833333333333332,7.080882352941177
11/24/2015,18.444444444444443,33.11594202898551
11/24/2016,24.25,26.771653543307085
11/24/2017,26.0,-105.22560975609755
11/24/2018,27.333333333333332,-87.17142857142858
11/24/2019,12.75,25.307692307692307
11/24/2020,29.857142857142858,43.54545454545455
11/24/2021,25.5,24.135483870967743
11/25/2015,21.75,-89.65584415584415
11/25/2016,31.0,30.203252032520325
11/25/2017,15.8,-139.22784810126583
11/25/2018,10.75,-132.7171052631579
11/25/2019,37.0,47.48031496062992
11/25/2020,35.75,42.6605504587156
11/25/2021,22.75,-8.76984126984127
11/26/2015,11.4,23.187919463087248
11/26/2016,45.0,-16.166666666666668
11/26/2017,10.25,-40.89473684210526
11/26/2018,25.0,-129.42307692307693
11/26/2019,53.0,42.70161290322581
11/26/2020,25.88888888888889,37.93577981651376
11/26/2021,20.714285714285715,-36.63703703703704
11/27/2015,12.333333333333334,-39.10144927536232
11/27/2016,4.0,14.778761061946902
11/27/2017,23.666666666666668,-4.5285714285714285
11/27/2018,16.22222222222222,-146.2987804878049
11/27/2019,29.25,35.736434108527135
11/27/2020,32.0,40.19607843137255
11/27/2021,24.0,17.970802919708028
11/28/2015,22.0,-148.8955223880597
11/28/2016,3.0,12.822429906542055
11/28/2017,8.625,-20.18867924528302
11/28/2018,21.571428571428573,-63.203947368421055
11/28/2019,27.0,31.25
11/28/2020,34.25,38.27272727272727
11/28/2021,13.85,23.1294964028777
11/29/2015,10.0,-7.323076923076923
11/29/2016,20.4,12.049180327868852
11/29/2017,20.25,11.936
11/29/2018,9.75,-82.50666666666666
11/29/2019,1.0,-51.11570247933884
11/29/2020,20.5,36.80555555555556
11/29/2021,22.363636363636363,29.235772357723576
11/3/2015,24.333333333333332,-364.25892857142856
11/3/2016,14.666666666666666,-54.98837209302326
11/3/2017,14.428571428571429,-21.57936507936508
11/3/2018,26.0,-195.35507246376812
11/3/2019,21.25,31.476190476190474
11/3/2020,26.636363636363637,27.77251184834123
11/3/2021,13.857142857142858,-45.50326797385621
11/30/2015,27.333333333333332,6.761467889908257
11/30/2016,15.75,14.893129770992367
11/30/2017,5.125,-343.8235294117647
11/30/2018,12.285714285714286,-120.35802469135803
11/30/2019,21.0,-28.30252100840336
11/30/2020,26.555555555555557,-0.2755102040816326
11/30/2021,26.0,20.283464566929133
11/4/2015,20.666666666666668,-490.29333333333335
11/4/2016,16.8,22.727272727272727
11/4/2017,17.333333333333332,5.35251798561151
11/4/2018,23.5,-258.0738255033557
11/4/2019,28.375,33.95238095238095
11/4/2020,24.333333333333332,25.25
11/4/2021,16.176470588235293,25.574144486692017
11/5/2015,16.333333333333332,-203.62385321100916
11/5/2016,17.5,27.2
11/5/2017,12.88888888888889,-0.4647887323943662
11/5/2018,13.5,-170.53608247422682
11/5/2019,28.666666666666668,31.633663366336634
11/5/2020,27.714285714285715,26.73076923076923
11/5/2021,3.0,3.7422222222222223
11/6/2015,15.25,-17.041666666666668
11/6/2016,,30.18018018018018
11/6/2017,13.666666666666666,-142.61904761904762
11/6/2018,24.0,-133.69655172413792
11/6/2019,,25.84070796460177
11/6/2020,28.11111111111111,43.18181818181818
11/6/2021,15.5,27.905594405594407
11/7/2015,25.0,-66.29411764705883
11/7/2016,34.0,1.1379310344827587
11/7/2017,20.11111111111111,-38.265306122448976
11/7/2018,19.0,-68.18320610687023
11/7/2019,37.0,-7.714285714285714
11/7/2020,27.333333333333332,44.074074074074076
11/7/2021,20.0,-125.57915057915058
11/8/2015,16.09090909090909,19.06015037593985
11/8/2016,21.25,20.08695652173913
11/8/2017,4.5,-196.87412587412587
11/8/2018,21.333333333333332,-152.8967741935484
11/8/2019,10.0,20.49586776859504
11/8/2020,33.5,-20.21818181818182
11/8/2021,20.6,-116.20977011494253
11/9/2015,14.0,24.8
11/9/2016,27.0,9.746031746031745
11/9/2017,24.333333333333332,-173.07843137254903
11/9/2018,15.666666666666666,-120.79012345679013
11/9/2019,25.25,37.54716981132076
11/9/2020,15.0,30.051020408163264
11/9/2021,16.125,-4.892966360856269
12/1/2015,16.625,-85.46616541353383
12/1/2016,8.444444444444445,6.341666666666667
12/1/2017,14.666666666666666,-96.6829268292683
12/1/2018,31.0,-36.82432432432432
12/1/2019,17.0,-28.020689655172415
12/1/2020,27.6,-95.77
12/1/2021,19.625,-118.56462585034014
12/10/2015,14.75,17.05426356589147
12/10/2016,32.0,20.42622950819672
12/10/2017,17.2,10.7625
12/10/2018,27.8,-51.18064516129032
12/10/2019,11.8,-27.609375
12/10/2020,30.642857142857142,-2.831858407079646
12/10/2021,16.0,20.411290322580644
12/11/2015,4.5,-88.2
12/11/2016,17.333333333333332,-60.14414414414414
12/11/2017,57.0,22.666666666666668
12/11/2018,20.0,-195.00613496932516
12/11/2019,64.0,32.90983606557377
12/11/2020,18.444444444444443,38.925619834710744
12/11/2021,21.727272727272727,26.20149253731343
12/12/2015,7.75,-39.2442748091603
12/12/2016,37.0,-29.30392156862745
12/12/2017,10.333333333333334,-60.0
12/12/2018,20.5,-59.54666666666667
12/12/2019,11.333333333333334,-6.479674796747967
12/12/2020,26.5,38.14655172413793
12/12/2021,10.833333333333334,21.41007194244604
12/13/2015,14.571428571428571,17.520325203252032
12/13/2016,9.0,-164.3859649122807
12/13/2017,30.4,-237.93589743589743
12/13/2018,12.0,-139.35099337748343
12/13/2019,19.5,21.19047619047619
12/13/2020,24.375,37.39316239316239
12/13/2021,27.272727272727273,31.58992805755396
12/14/2015,30.0,-184.0467289719626
12/14/2016,27.0,26.283185840707965
12/14/2017,11.333333333333334,-28.858064516129033
12/14/2018,13.8,-269.7185628742515
12/14/2019,34.5,34.43609022556391
12/14/2020,33.714285714285715,44.166666666666664
12/14/2021,20.5,7.8686868686868685
12/15/2015,13.25,5.589285714285714
12/15/2016,5.8,10.176991150442477
12/15/2017,12.714285714285714,-72.15151515151516
12/15/2018,21.0,-102.88679245283019
12/15/2019,18.333333333333332,-21.074626865671643
12/15/2020,35.666666666666664,-55.92857142857143
12/15/2021,26.333333333333332,31.35483870967742
12/16/2015,,-747.1052631578947
12/16/2016,24.0,-15.568965517241379
12/16/2017,24.571428571428573,23.840764331210192
12/16/2018,11.6,-127.44117647058823
12/16/2019,12.5,-53.01754385964912
12/16/2020,18.77777777777778,30.528846153846153
12/16/2021,19.666666666666668,-65.9624060150376
12/17/2015,17.181818181818183,-92.74789915966386
12/17/2016,21.8,27.56910569105691
12/17/2017,12.285714285714286,-141.70552147239263
12/17/2018,,-61.0354609929078
12/17/2019,16.2,22.298387096774192
12/17/2020,31.727272727272727,28.99074074074074
12/17/2021,12.125,16.467153284671532
12/18/2015,13.2,-9.063492063492063
12/18/2016,16.88888888888889,20.90909090909091
12/18/2017,2.0,-302.2986111111111
12/18/2018,13.75,-125.29069767441861
12/18/2019,20.0,32.31707317073171
12/18/2020,25.714285714285715,34.9537037037037
12/18/2021,25.625,20.75
12/19/2015,13.0,-100.22834645669292
