date,ride_name,sactmin,day_week,day_year,week_year,month_year,year,prox_to_holiday,wdw_mean_temp,wdw_precip,schools_in_session,florida_schools_in_session
2015-01-01,7_dwarfs_train,54.5,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,big_thunder_mtn,37.0,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,haunted_mansion,27.5,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,it_s_a_small_world,15.0,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,splash_mountain,11.5,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,peter_pan_s_flight,33.0,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,pirates_of_caribbean,30.0,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-01,space_mountain,6.0,5,0,0,1,2015,0,66.41,0.12,0.0,0.0
2015-01-02,7_dwarfs_train,65.75,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-02,splash_mountain,1.0,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-02,pirates_of_caribbean,22.3,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-02,space_mountain,45.0,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-02,big_thunder_mtn,33.714285714285715,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-02,it_s_a_small_world,4.75,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-02,haunted_mansion,31.58333333333333,6,1,0,1,2015,2,69.36,0.12,0.0,0.0
2015-01-03,pirates_of_caribbean,10.666666666666666,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,space_mountain,26.0,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,splash_mountain,37.333333333333336,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,7_dwarfs_train,53.0,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,haunted_mansion,13.0,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,big_thunder_mtn,34.0,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,peter_pan_s_flight,45.0,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-03,it_s_a_small_world,12.0,7,2,0,1,2015,3,75.22,0.07,0.0,0.0
2015-01-04,7_dwarfs_train,0.0,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,haunted_mansion,18.0,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,big_thunder_mtn,26.0,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,it_s_a_small_world,9.333333333333334,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,splash_mountain,16.0,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,space_mountain,26.666666666666668,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,peter_pan_s_flight,20.0,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-04,pirates_of_caribbean,9.5,1,3,1,1,2015,4,75.95,0.12,0.67,0.79
2015-01-05,peter_pan_s_flight,4.0,2,4,1,1,2015,5,64.6,0.12,0.67,0.79
2015-01-05,big_thunder_mtn,6.75,2,4,1,1,2015,5,64.6,0.12,0.67,0.79
2015-01-05,haunted_mansion,8.0,2,4,1,1,2015,5,64.6,0.12,0.67,0.79
2015-01-05,pirates_of_caribbean,18.25,2,4,1,1,2015,5,64.6,0.12,0.67,0.79
2015-01-06,7_dwarfs_train,22.0,3,5,1,1,2015,6,66.28,0.12,0.86,1.0
2015-01-06,big_thunder_mtn,19.0,3,5,1,1,2015,6,66.28,0.12,0.86,1.0
2015-01-06,it_s_a_small_world,15.0,3,5,1,1,2015,6,66.28,0.12,0.86,1.0
2015-01-06,peter_pan_s_flight,12.0,3,5,1,1,2015,6,66.28,0.12,0.86,1.0
2015-01-06,space_mountain,3.0,3,5,1,1,2015,6,66.28,0.12,0.86,1.0
2015-01-06,pirates_of_caribbean,27.33333333333333,3,5,1,1,2015,6,66.28,0.12,0.86,1.0
2015-01-07,pirates_of_caribbean,8.666666666666666,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-07,haunted_mansion,22.5,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-07,space_mountain,36.0,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-07,big_thunder_mtn,20.33333333333333,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-07,7_dwarfs_train,15.5,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-07,peter_pan_s_flight,27.33333333333333,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-07,it_s_a_small_world,11.0,4,6,1,1,2015,7,57.9,0.12,0.88,1.0
2015-01-08,big_thunder_mtn,17.0,5,7,1,1,2015,8,49.07,0.08,0.88,1.0
2015-01-08,pirates_of_caribbean,13.75,5,7,1,1,2015,8,49.07,0.08,0.88,1.0
2015-01-08,haunted_mansion,22.0,5,7,1,1,2015,8,49.07,0.08,0.88,1.0
2015-01-08,space_mountain,21.33333333333333,5,7,1,1,2015,8,49.07,0.08,0.88,1.0
2015-01-08,7_dwarfs_train,24.0,5,7,1,1,2015,8,49.07,0.08,0.88,1.0
2015-01-08,it_s_a_small_world,6.5,5,7,1,1,2015,8,49.07,0.08,0.88,1.0
2015-01-09,7_dwarfs_train,39.0,6,8,1,1,2015,9,50.13,0.11,0.88,1.0
2015-01-09,space_mountain,22.25,6,8,1,1,2015,9,50.13,0.11,0.88,1.0
2015-01-09,pirates_of_caribbean,9.6,6,8,1,1,2015,9,50.13,0.11,0.88,1.0
2015-01-09,big_thunder_mtn,13.0,6,8,1,1,2015,9,50.13,0.11,0.88,1.0
2015-01-09,haunted_mansion,10.0,6,8,1,1,2015,9,50.13,0.11,0.88,1.0
2015-01-10,it_s_a_small_world,4.333333333333333,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-10,big_thunder_mtn,50.0,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-10,peter_pan_s_flight,6.0,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-10,haunted_mansion,11.333333333333334,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-10,pirates_of_caribbean,5.5,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-10,space_mountain,73.0,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-10,7_dwarfs_train,31.8,7,9,1,1,2015,10,55.81,0.08,0.88,1.0
2015-01-11,haunted_mansion,7.125,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-11,pirates_of_caribbean,11.142857142857142,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-11,space_mountain,10.166666666666666,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-11,7_dwarfs_train,30.3,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-11,big_thunder_mtn,12.5,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-11,it_s_a_small_world,5.375,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-11,peter_pan_s_flight,7.0,1,10,2,1,2015,9,65.12,0.08,0.94,1.0
2015-01-12,7_dwarfs_train,45.0,2,11,2,1,2015,8,70.55,0.08,0.94,1.0
2015-01-12,pirates_of_caribbean,3.0,2,11,2,1,2015,8,70.55,0.08,0.94,1.0
2015-01-12,space_mountain,21.0,2,11,2,1,2015,8,70.55,0.08,0.94,1.0
2015-01-13,peter_pan_s_flight,16.0,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-13,haunted_mansion,12.5,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-13,space_mountain,22.0,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-13,it_s_a_small_world,10.0,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-13,pirates_of_caribbean,11.875,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-13,big_thunder_mtn,14.0,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-13,7_dwarfs_train,31.666666666666668,3,12,2,1,2015,7,68.44,0.12,0.94,1.0
2015-01-14,space_mountain,13.5,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-14,pirates_of_caribbean,6.0,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-14,big_thunder_mtn,20.0,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-14,peter_pan_s_flight,20.25,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-14,it_s_a_small_world,9.5,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-14,7_dwarfs_train,36.0,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-14,haunted_mansion,10.2,4,13,2,1,2015,6,59.17,0.12,0.92,1.0
2015-01-15,space_mountain,14.0,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-15,7_dwarfs_train,36.66666666666666,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-15,pirates_of_caribbean,13.0,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-15,peter_pan_s_flight,7.666666666666667,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-15,big_thunder_mtn,10.5,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-15,it_s_a_small_world,2.6666666666666665,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-15,haunted_mansion,10.0,5,14,2,1,2015,5,57.47,0.08,0.92,0.78
2015-01-16,pirates_of_caribbean,21.6,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-16,haunted_mansion,36.2,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-16,space_mountain,16.0,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-16,7_dwarfs_train,73.5,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-16,it_s_a_small_world,10.0,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-16,peter_pan_s_flight,38.5,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-16,big_thunder_mtn,28.5,6,15,2,1,2015,4,57.11,0.07,0.89,0.61
2015-01-17,7_dwarfs_train,45.5,7,16,2,1,2015,3,60.69,0.04,0.89,0.61
2015-01-17,peter_pan_s_flight,28.5,7,16,2,1,2015,3,60.69,0.04,0.89,0.61
2015-01-17,space_mountain,45.66666666666666,7,16,2,1,2015,3,60.69,0.04,0.89,0.61
2015-01-17,haunted_mansion,20.375,7,16,2,1,2015,3,60.69,0.04,0.89,0.61
2015-01-17,big_thunder_mtn,19.0,7,16,2,1,2015,3,60.69,0.04,0.89,0.61
2015-01-17,pirates_of_caribbean,23.33333333333333,7,16,2,1,2015,3,60.69,0.04,0.89,0.61
2015-01-18,space_mountain,34.2,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-18,big_thunder_mtn,22.666666666666668,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-18,pirates_of_caribbean,17.5,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-18,it_s_a_small_world,10.4,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-18,peter_pan_s_flight,19.666666666666668,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-18,7_dwarfs_train,45.4,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-18,haunted_mansion,19.285714285714285,1,17,3,1,2015,2,62.86,0.08,0.01,0.0
2015-01-19,pirates_of_caribbean,20.0,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-19,haunted_mansion,14.0,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-19,space_mountain,23.0,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-19,it_s_a_small_world,13.77777777777778,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-19,7_dwarfs_train,44.25,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-19,big_thunder_mtn,14.6,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-19,peter_pan_s_flight,18.0,2,18,3,1,2015,0,58.38,0.08,0.01,0.0
2015-01-20,haunted_mansion,5.0,3,19,3,1,2015,2,60.21,0.12,0.92,0.66
2015-01-20,big_thunder_mtn,21.5,3,19,3,1,2015,2,60.21,0.12,0.92,0.66
2015-01-20,it_s_a_small_world,16.5,3,19,3,1,2015,2,60.21,0.12,0.92,0.66
2015-01-20,7_dwarfs_train,8.0,3,19,3,1,2015,2,60.21,0.12,0.92,0.66
2015-01-20,pirates_of_caribbean,18.75,3,19,3,1,2015,2,60.21,0.12,0.92,0.66
2015-01-20,peter_pan_s_flight,81.0,3,19,3,1,2015,2,60.21,0.12,0.92,0.66
2015-01-21,haunted_mansion,9.333333333333334,4,20,3,1,2015,3,64.18,0.08,0.95,1.0
2015-01-21,7_dwarfs_train,45.66666666666666,4,20,3,1,2015,3,64.18,0.08,0.95,1.0
2015-01-21,it_s_a_small_world,14.0,4,20,3,1,2015,3,64.18,0.08,0.95,1.0
2015-01-21,big_thunder_mtn,17.0,4,20,3,1,2015,3,64.18,0.08,0.95,1.0
2015-01-21,space_mountain,8.4,4,20,3,1,2015,3,64.18,0.08,0.95,1.0
2015-01-22,space_mountain,12.9,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-22,7_dwarfs_train,31.5,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-22,peter_pan_s_flight,19.0,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-22,big_thunder_mtn,22.25,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-22,haunted_mansion,12.333333333333334,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-22,pirates_of_caribbean,10.6,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-22,it_s_a_small_world,8.166666666666666,5,21,3,1,2015,4,66.12,0.08,0.95,1.0
2015-01-23,it_s_a_small_world,7.666666666666667,6,22,3,1,2015,5,70.12,0.08,0.93,1.0
2015-01-23,haunted_mansion,12.5,6,22,3,1,2015,5,70.12,0.08,0.93,1.0
2015-01-23,pirates_of_caribbean,10.0,6,22,3,1,2015,5,70.12,0.08,0.93,1.0
2015-01-23,big_thunder_mtn,24.0,6,22,3,1,2015,5,70.12,0.08,0.93,1.0
2015-01-23,7_dwarfs_train,38.25,6,22,3,1,2015,5,70.12,0.08,0.93,1.0
2015-01-24,haunted_mansion,13.5,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-24,pirates_of_caribbean,3.6,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-24,peter_pan_s_flight,17.8,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-24,it_s_a_small_world,9.5,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-24,big_thunder_mtn,17.25,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-24,7_dwarfs_train,55.125,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-24,space_mountain,11.666666666666666,7,23,3,1,2015,6,60.06,0.07,0.93,1.0
2015-01-25,peter_pan_s_flight,16.5,1,24,4,1,2015,7,53.53,0.08,0.9,0.95
2015-01-25,space_mountain,39.66666666666666,1,24,4,1,2015,7,53.53,0.08,0.9,0.95
2015-01-25,pirates_of_caribbean,22.33333333333333,1,24,4,1,2015,7,53.53,0.08,0.9,0.95
2015-01-25,haunted_mansion,16.666666666666668,1,24,4,1,2015,7,53.53,0.08,0.9,0.95
2015-01-25,big_thunder_mtn,21.6,1,24,4,1,2015,7,53.53,0.08,0.9,0.95
2015-01-25,7_dwarfs_train,92.0,1,24,4,1,2015,7,53.53,0.08,0.9,0.95
2015-01-26,pirates_of_caribbean,6.142857142857143,2,25,4,1,2015,7,59.0,0.08,0.9,0.95
2015-01-26,space_mountain,10.0,2,25,4,1,2015,7,59.0,0.08,0.9,0.95
2015-01-26,it_s_a_small_world,4.666666666666667,2,25,4,1,2015,7,59.0,0.08,0.9,0.95
2015-01-26,7_dwarfs_train,70.0,2,25,4,1,2015,7,59.0,0.08,0.9,0.95
2015-01-26,peter_pan_s_flight,55.0,2,25,4,1,2015,7,59.0,0.08,0.9,0.95
2015-01-26,big_thunder_mtn,15.5,2,25,4,1,2015,7,59.0,0.08,0.9,0.95
2015-01-27,space_mountain,17.25,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-27,haunted_mansion,19.5,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-27,big_thunder_mtn,23.25,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-27,peter_pan_s_flight,31.0,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-27,pirates_of_caribbean,16.0,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-27,it_s_a_small_world,11.25,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-27,7_dwarfs_train,41.333333333333336,3,26,4,1,2015,6,55.17,0.08,0.94,1.0
2015-01-28,big_thunder_mtn,14.166666666666666,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-28,peter_pan_s_flight,35.6,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-28,haunted_mansion,12.444444444444445,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-28,space_mountain,8.75,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-28,7_dwarfs_train,43.5,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-28,pirates_of_caribbean,13.529411764705882,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-28,it_s_a_small_world,6.909090909090909,4,27,4,1,2015,5,53.44,0.08,0.94,1.0
2015-01-29,big_thunder_mtn,16.5,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-29,space_mountain,5.0,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-29,7_dwarfs_train,16.666666666666668,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-29,it_s_a_small_world,5.2,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-29,peter_pan_s_flight,27.4,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-29,pirates_of_caribbean,16.285714285714285,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-29,haunted_mansion,5.0,5,28,4,1,2015,4,56.84,0.08,0.94,1.0
2015-01-30,big_thunder_mtn,24.0,6,29,4,1,2015,3,59.64,0.04,0.91,1.0
2015-01-30,haunted_mansion,19.88888888888889,6,29,4,1,2015,3,59.64,0.04,0.91,1.0
2015-01-30,space_mountain,30.5,6,29,4,1,2015,3,59.64,0.04,0.91,1.0
2015-01-30,it_s_a_small_world,9.0,6,29,4,1,2015,3,59.64,0.04,0.91,1.0
2015-01-30,peter_pan_s_flight,48.0,6,29,4,1,2015,3,59.64,0.04,0.91,1.0
2015-01-30,7_dwarfs_train,51.0,6,29,4,1,2015,3,59.64,0.04,0.91,1.0
2015-01-31,haunted_mansion,16.0,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-01-31,space_mountain,22.33333333333333,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-01-31,big_thunder_mtn,22.666666666666668,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-01-31,peter_pan_s_flight,57.0,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-01-31,7_dwarfs_train,47.0,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-01-31,pirates_of_caribbean,28.0,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-01-31,it_s_a_small_world,14.5,7,30,4,1,2015,2,58.92,0.08,0.91,1.0
2015-02-01,space_mountain,31.0,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,haunted_mansion,19.285714285714285,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,splash_mountain,11.4,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,big_thunder_mtn,11.666666666666666,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,peter_pan_s_flight,34.666666666666664,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,it_s_a_small_world,6.0,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,7_dwarfs_train,32.25,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-01,pirates_of_caribbean,12.5,1,31,5,2,2015,0,61.02,0.04,0.93,1.0
2015-02-02,pirates_of_caribbean,6.4,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-02,space_mountain,6.0,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-02,haunted_mansion,9.833333333333334,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-02,big_thunder_mtn,8.25,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-02,peter_pan_s_flight,12.0,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-02,it_s_a_small_world,6.333333333333333,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-02,7_dwarfs_train,28.0,2,32,5,2,2015,2,64.27,0.08,0.93,1.0
2015-02-03,it_s_a_small_world,18.0,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,haunted_mansion,15.5,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,splash_mountain,2.5,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,peter_pan_s_flight,8.0,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,pirates_of_caribbean,8.4,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,space_mountain,11.666666666666666,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,big_thunder_mtn,9.857142857142858,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-03,7_dwarfs_train,50.5,3,33,5,2,2015,3,55.29,0.04,0.95,1.0
2015-02-04,haunted_mansion,13.25,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,big_thunder_mtn,7.2,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,space_mountain,19.0,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,7_dwarfs_train,29.166666666666668,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,pirates_of_caribbean,10.333333333333334,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,splash_mountain,5.0,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,it_s_a_small_world,8.0,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-04,peter_pan_s_flight,13.8,4,34,5,2,2015,4,63.33,0.04,0.95,1.0
2015-02-05,haunted_mansion,6.666666666666667,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-05,it_s_a_small_world,3.2,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-05,splash_mountain,3.0,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-05,big_thunder_mtn,3.8,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-05,peter_pan_s_flight,35.0,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-05,7_dwarfs_train,30.4,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-05,pirates_of_caribbean,3.0,5,35,5,2,2015,5,58.51,0.04,0.94,1.0
2015-02-06,haunted_mansion,20.0,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,it_s_a_small_world,13.0,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,big_thunder_mtn,21.5,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,space_mountain,25.5,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,pirates_of_caribbean,18.75,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,splash_mountain,14.0,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,peter_pan_s_flight,43.0,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-06,7_dwarfs_train,44.333333333333336,6,36,5,2,2015,6,58.32,0.04,0.91,0.88
2015-02-07,splash_mountain,31.0,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,pirates_of_caribbean,11.4,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,7_dwarfs_train,30.857142857142858,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,it_s_a_small_world,9.333333333333334,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,big_thunder_mtn,16.833333333333332,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,haunted_mansion,12.4,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,space_mountain,21.0,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-07,peter_pan_s_flight,25.0,7,37,5,2,2015,7,60.05,0.03,0.91,0.88
2015-02-08,space_mountain,21.0,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,big_thunder_mtn,4.5,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,peter_pan_s_flight,37.0,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,splash_mountain,14.5,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,haunted_mansion,6.666666666666667,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,7_dwarfs_train,34.666666666666664,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,pirates_of_caribbean,14.0,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-08,it_s_a_small_world,7.5,1,38,6,2,2015,7,61.4,0.08,0.82,1.0
2015-02-09,7_dwarfs_train,17.0,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-09,splash_mountain,3.0,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-09,pirates_of_caribbean,2.0,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-09,space_mountain,23.0,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-09,haunted_mansion,7.5,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-09,big_thunder_mtn,12.0,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-09,peter_pan_s_flight,21.0,2,39,6,2,2015,6,62.78,0.08,0.82,1.0
2015-02-10,space_mountain,11.0,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-10,7_dwarfs_train,26.0,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-10,peter_pan_s_flight,20.0,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-10,pirates_of_caribbean,18.0,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-10,big_thunder_mtn,24.8,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-10,it_s_a_small_world,12.0,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-10,haunted_mansion,28.0,3,40,6,2,2015,5,59.13,0.12,0.94,1.0
2015-02-11,haunted_mansion,12.0,4,41,6,2,2015,4,57.21,0.08,0.92,1.0
