date,ride_name,sactmin
11/3/2016,7_dwarfs_train,9
11/3/2016,haunted_mansion,3
11/3/2016,pirates_of_caribbean,15
11/4/2016,space_mountain,12
11/4/2016,splash_mountain,15
11/4/2016,haunted_mansion,33
11/4/2016,it_s_a_small_world,7
11/4/2016,7_dwarfs_train,67
11/4/2016,pirates_of_caribbean,17
11/5/2016,haunted_mansion,10
11/5/2016,peter_pan_s_flight,23
11/5/2016,pirates_of_caribbean,18
11/5/2016,space_mountain,43
11/5/2016,splash_mountain,11
11/5/2016,it_s_a_small_world,10
11/5/2016,7_dwarfs_train,35
11/6/2016,haunted_mansion,22
11/6/2016,space_mountain,20
11/6/2016,peter_pan_s_flight,17
11/6/2016,7_dwarfs_train,13
11/6/2016,it_s_a_small_world,12
11/6/2016,splash_mountain,2
11/7/2016,peter_pan_s_flight,9
11/7/2016,splash_mountain,6
11/7/2016,space_mountain,47
11/7/2016,it_s_a_small_world,3
11/7/2016,haunted_mansion,19
11/7/2016,pirates_of_caribbean,34
11/7/2016,7_dwarfs_train,38
11/8/2016,7_dwarfs_train,46
11/8/2016,pirates_of_caribbean,21
11/8/2016,splash_mountain,22
11/8/2016,it_s_a_small_world,18
11/8/2016,space_mountain,29
11/8/2016,peter_pan_s_flight,35
11/8/2016,haunted_mansion,0
11/9/2016,7_dwarfs_train,30
11/9/2016,it_s_a_small_world,22
11/9/2016,pirates_of_caribbean,27
11/9/2016,haunted_mansion,19
11/9/2016,splash_mountain,36
11/9/2016,space_mountain,27
11/9/2016,peter_pan_s_flight,30
11/10/2016,haunted_mansion,17
11/10/2016,peter_pan_s_flight,28
11/10/2016,it_s_a_small_world,10
11/10/2016,7_dwarfs_train,18
11/10/2016,splash_mountain,21
11/10/2016,pirates_of_caribbean,10
11/10/2016,space_mountain,14
11/11/2016,it_s_a_small_world,4
11/11/2016,peter_pan_s_flight,19
11/11/2016,7_dwarfs_train,26
11/11/2016,pirates_of_caribbean,4
11/11/2016,splash_mountain,17
11/11/2016,haunted_mansion,8
11/11/2016,space_mountain,11
11/12/2016,peter_pan_s_flight,21
11/12/2016,splash_mountain,48
11/12/2016,haunted_mansion,28
11/12/2016,7_dwarfs_train,54
11/12/2016,it_s_a_small_world,21
11/12/2016,pirates_of_caribbean,40
11/13/2016,7_dwarfs_train,25
11/13/2016,peter_pan_s_flight,34
11/13/2016,pirates_of_caribbean,16
11/13/2016,it_s_a_small_world,13
11/13/2016,space_mountain,7
11/13/2016,splash_mountain,35
11/13/2016,haunted_mansion,21
11/14/2016,peter_pan_s_flight,19
11/14/2016,pirates_of_caribbean,49
11/14/2016,haunted_mansion,31
11/14/2016,space_mountain,22
11/14/2016,it_s_a_small_world,7
11/15/2016,space_mountain,38
11/15/2016,peter_pan_s_flight,19
11/15/2016,7_dwarfs_train,20
11/15/2016,splash_mountain,2
11/15/2016,it_s_a_small_world,6
11/15/2016,haunted_mansion,10
11/15/2016,pirates_of_caribbean,6
11/16/2016,it_s_a_small_world,11
11/16/2016,7_dwarfs_train,14
11/16/2016,peter_pan_s_flight,49
11/16/2016,splash_mountain,6
11/16/2016,haunted_mansion,20
11/16/2016,pirates_of_caribbean,25
11/17/2016,haunted_mansion,12
11/17/2016,pirates_of_caribbean,11
11/17/2016,space_mountain,17
11/17/2016,peter_pan_s_flight,14
11/17/2016,7_dwarfs_train,27
11/17/2016,splash_mountain,6
11/17/2016,it_s_a_small_world,8
11/18/2016,it_s_a_small_world,13
11/18/2016,peter_pan_s_flight,22
11/18/2016,space_mountain,13
11/18/2016,haunted_mansion,24
11/18/2016,7_dwarfs_train,31
11/18/2016,splash_mountain,9
11/18/2016,pirates_of_caribbean,13
11/19/2016,it_s_a_small_world,13
11/19/2016,haunted_mansion,22
11/19/2016,splash_mountain,20
11/19/2016,space_mountain,15
11/19/2016,pirates_of_caribbean,17
11/19/2016,big_thunder_mtn,21
11/19/2016,7_dwarfs_train,21
11/20/2016,big_thunder_mtn,16
11/20/2016,it_s_a_small_world,24
11/20/2016,haunted_mansion,28
11/20/2016,splash_mountain,35
11/20/2016,pirates_of_caribbean,25
11/20/2016,7_dwarfs_train,53
11/21/2016,space_mountain,30
11/21/2016,haunted_mansion,26
11/21/2016,it_s_a_small_world,19
11/21/2016,pirates_of_caribbean,23
11/21/2016,big_thunder_mtn,34
11/21/2016,7_dwarfs_train,30
11/21/2016,splash_mountain,4
11/22/2016,pirates_of_caribbean,10
11/22/2016,it_s_a_small_world,2
11/22/2016,splash_mountain,12
11/22/2016,haunted_mansion,25
11/22/2016,7_dwarfs_train,47
11/22/2016,big_thunder_mtn,12
11/22/2016,space_mountain,30
11/23/2016,7_dwarfs_train,82
11/23/2016,it_s_a_small_world,13
11/23/2016,peter_pan_s_flight,17
11/23/2016,pirates_of_caribbean,6
11/23/2016,splash_mountain,31
11/23/2016,big_thunder_mtn,14
11/23/2016,space_mountain,29
11/23/2016,haunted_mansion,21
11/24/2016,haunted_mansion,16
11/24/2016,big_thunder_mtn,27
11/24/2016,it_s_a_small_world,25
11/24/2016,pirates_of_caribbean,24
11/24/2016,space_mountain,91
11/24/2016,7_dwarfs_train,17
11/24/2016,splash_mountain,23
11/25/2016,big_thunder_mtn,12
11/25/2016,it_s_a_small_world,0
11/25/2016,haunted_mansion,14
11/25/2016,pirates_of_caribbean,31
11/25/2016,7_dwarfs_train,66
11/25/2016,splash_mountain,49
11/25/2016,space_mountain,18
11/25/2016,peter_pan_s_flight,19
11/26/2016,pirates_of_caribbean,45
11/26/2016,big_thunder_mtn,2
11/26/2016,splash_mountain,15
11/26/2016,haunted_mansion,25
11/26/2016,7_dwarfs_train,90
11/26/2016,space_mountain,3
11/27/2016,peter_pan_s_flight,20
11/27/2016,7_dwarfs_train,27
11/27/2016,it_s_a_small_world,7
11/27/2016,haunted_mansion,21
11/27/2016,big_thunder_mtn,16
11/27/2016,splash_mountain,20
11/27/2016,pirates_of_caribbean,4
11/27/2016,space_mountain,18
11/28/2016,pirates_of_caribbean,3
11/28/2016,7_dwarfs_train,20
11/28/2016,big_thunder_mtn,35
11/28/2016,it_s_a_small_world,1
11/28/2016,space_mountain,6
11/29/2016,space_mountain,21
11/29/2016,it_s_a_small_world,8
11/29/2016,7_dwarfs_train,3
11/29/2016,pirates_of_caribbean,20
11/29/2016,big_thunder_mtn,21
11/29/2016,splash_mountain,12
11/29/2016,peter_pan_s_flight,16
11/30/2016,it_s_a_small_world,10
11/30/2016,space_mountain,16
11/30/2016,7_dwarfs_train,49
11/30/2016,big_thunder_mtn,17
11/30/2016,splash_mountain,7
11/30/2016,pirates_of_caribbean,16
12/1/2016,space_mountain,20
12/1/2016,peter_pan_s_flight,14
12/1/2016,big_thunder_mtn,9
12/1/2016,pirates_of_caribbean,8
12/1/2016,splash_mountain,16
12/1/2016,7_dwarfs_train,26
12/1/2016,it_s_a_small_world,9
12/2/2016,space_mountain,11
12/2/2016,haunted_mansion,11
12/2/2016,big_thunder_mtn,29
12/2/2016,it_s_a_small_world,7
12/2/2016,peter_pan_s_flight,27
12/2/2016,7_dwarfs_train,30
12/2/2016,pirates_of_caribbean,18
12/3/2016,pirates_of_caribbean,18
12/3/2016,7_dwarfs_train,28
12/3/2016,big_thunder_mtn,43
12/3/2016,space_mountain,13
12/3/2016,haunted_mansion,32
12/3/2016,peter_pan_s_flight,28
12/3/2016,splash_mountain,18
12/3/2016,it_s_a_small_world,26
12/4/2016,7_dwarfs_train,28
12/4/2016,splash_mountain,18
12/4/2016,space_mountain,32
12/4/2016,it_s_a_small_world,17
12/4/2016,peter_pan_s_flight,16
12/4/2016,big_thunder_mtn,18
12/4/2016,haunted_mansion,20
12/4/2016,pirates_of_caribbean,20
12/5/2016,haunted_mansion,9
12/5/2016,space_mountain,27
12/5/2016,pirates_of_caribbean,13
12/5/2016,splash_mountain,21
12/5/2016,big_thunder_mtn,8
12/5/2016,7_dwarfs_train,60
12/5/2016,it_s_a_small_world,22
12/6/2016,splash_mountain,20
12/6/2016,pirates_of_caribbean,5
12/6/2016,peter_pan_s_flight,14
12/6/2016,big_thunder_mtn,13
12/6/2016,space_mountain,18
12/6/2016,haunted_mansion,10
12/6/2016,it_s_a_small_world,7
12/6/2016,7_dwarfs_train,28
12/7/2016,big_thunder_mtn,15
12/7/2016,it_s_a_small_world,10
12/7/2016,haunted_mansion,30
12/7/2016,7_dwarfs_train,29
12/7/2016,peter_pan_s_flight,38
12/7/2016,pirates_of_caribbean,27
12/8/2016,big_thunder_mtn,18
12/8/2016,space_mountain,23
12/8/2016,pirates_of_caribbean,7
12/8/2016,splash_mountain,11
12/8/2016,it_s_a_small_world,11
12/8/2016,peter_pan_s_flight,36
12/8/2016,7_dwarfs_train,27
12/8/2016,haunted_mansion,17
12/9/2016,7_dwarfs_train,15
12/9/2016,it_s_a_small_world,10
12/9/2016,splash_mountain,3
12/9/2016,pirates_of_caribbean,11
12/9/2016,haunted_mansion,6
12/9/2016,space_mountain,15
12/9/2016,peter_pan_s_flight,38
12/9/2016,big_thunder_mtn,13
12/10/2016,splash_mountain,33
12/10/2016,space_mountain,65
12/10/2016,haunted_mansion,31
12/10/2016,7_dwarfs_train,35
12/10/2016,pirates_of_caribbean,32
12/11/2016,7_dwarfs_train,18
12/11/2016,splash_mountain,12
12/11/2016,big_thunder_mtn,16
12/11/2016,space_mountain,6
12/11/2016,it_s_a_small_world,15
12/11/2016,pirates_of_caribbean,17
12/11/2016,haunted_mansion,26
12/12/2016,it_s_a_small_world,38
12/12/2016,big_thunder_mtn,5
12/12/2016,pirates_of_caribbean,37
12/12/2016,peter_pan_s_flight,42
12/13/2016,7_dwarfs_train,37
12/13/2016,pirates_of_caribbean,9
12/13/2016,haunted_mansion,13
12/13/2016,splash_mountain,18
12/13/2016,it_s_a_small_world,8
12/13/2016,big_thunder_mtn,16
12/13/2016,space_mountain,19
12/13/2016,peter_pan_s_flight,18
12/14/2016,peter_pan_s_flight,36
12/14/2016,pirates_of_caribbean,27
12/14/2016,7_dwarfs_train,37
12/14/2016,it_s_a_small_world,12
12/14/2016,space_mountain,26
12/14/2016,haunted_mansion,17
12/14/2016,splash_mountain,13
12/15/2016,it_s_a_small_world,10
12/15/2016,big_thunder_mtn,14
12/15/2016,peter_pan_s_flight,22
12/15/2016,7_dwarfs_train,36
12/15/2016,haunted_mansion,16
12/15/2016,pirates_of_caribbean,6
12/15/2016,splash_mountain,13
12/15/2016,space_mountain,4
12/16/2016,it_s_a_small_world,13
12/16/2016,splash_mountain,20
12/16/2016,peter_pan_s_flight,16
12/16/2016,big_thunder_mtn,20
12/16/2016,haunted_mansion,12
12/16/2016,pirates_of_caribbean,24
12/16/2016,space_mountain,42
12/16/2016,7_dwarfs_train,34
12/17/2016,peter_pan_s_flight,1
12/17/2016,splash_mountain,3
12/17/2016,pirates_of_caribbean,22
12/17/2016,space_mountain,4
12/17/2016,haunted_mansion,4
12/17/2016,7_dwarfs_train,26
12/17/2016,big_thunder_mtn,14
12/17/2016,it_s_a_small_world,3
12/18/2016,peter_pan_s_flight,15
12/18/2016,splash_mountain,31
12/18/2016,haunted_mansion,18
12/18/2016,it_s_a_small_world,13
12/18/2016,big_thunder_mtn,18
12/18/2016,pirates_of_caribbean,17
12/18/2016,7_dwarfs_train,24
12/19/2016,it_s_a_small_world,19
12/19/2016,7_dwarfs_train,25
12/19/2016,pirates_of_caribbean,23
12/19/2016,peter_pan_s_flight,25
12/20/2016,peter_pan_s_flight,38
12/20/2016,it_s_a_small_world,6
12/20/2016,7_dwarfs_train,39
12/20/2016,haunted_mansion,29
12/20/2016,splash_mountain,13
12/20/2016,space_mountain,38
12/20/2016,pirates_of_caribbean,3
12/20/2016,big_thunder_mtn,41
12/21/2016,haunted_mansion,11
12/21/2016,pirates_of_caribbean,31
12/21/2016,7_dwarfs_train,60
12/21/2016,big_thunder_mtn,18
12/21/2016,it_s_a_small_world,6
12/22/2016,peter_pan_s_flight,12
12/22/2016,splash_mountain,2
12/22/2016,haunted_mansion,13
12/22/2016,big_thunder_mtn,12
12/22/2016,it_s_a_small_world,9
12/22/2016,pirates_of_caribbean,15
12/22/2016,space_mountain,22
12/22/2016,7_dwarfs_train,25
12/23/2016,splash_mountain,15
12/23/2016,haunted_mansion,8
12/23/2016,big_thunder_mtn,20
12/23/2016,space_mountain,5
12/23/2016,7_dwarfs_train,29
12/23/2016,pirates_of_caribbean,14
12/23/2016,peter_pan_s_flight,4
12/23/2016,it_s_a_small_world,2
12/24/2016,big_thunder_mtn,29
12/24/2016,7_dwarfs_train,70
12/24/2016,splash_mountain,56
12/24/2016,haunted_mansion,53
12/24/2016,it_s_a_small_world,2
12/25/2016,it_s_a_small_world,9
12/25/2016,space_mountain,9
12/25/2016,pirates_of_caribbean,34
12/25/2016,haunted_mansion,47
12/25/2016,peter_pan_s_flight,10
12/25/2016,7_dwarfs_train,34
12/26/2016,space_mountain,4
12/26/2016,7_dwarfs_train,42
12/26/2016,it_s_a_small_world,27
12/26/2016,pirates_of_caribbean,15
12/26/2016,big_thunder_mtn,9
12/26/2016,splash_mountain,24
12/26/2016,haunted_mansion,44
12/27/2016,space_mountain,3
12/27/2016,big_thunder_mtn,17
12/27/2016,it_s_a_small_world,15
12/27/2016,splash_mountain,16
12/27/2016,7_dwarfs_train,21
12/27/2016,peter_pan_s_flight,13
12/27/2016,pirates_of_caribbean,13
12/27/2016,haunted_mansion,17
12/28/2016,haunted_mansion,13
12/28/2016,big_thunder_mtn,25
12/28/2016,it_s_a_small_world,25
12/28/2016,7_dwarfs_train,79
12/28/2016,pirates_of_caribbean,8
12/28/2016,space_mountain,19
12/29/2016,big_thunder_mtn,20
12/29/2016,splash_mountain,27
12/29/2016,haunted_mansion,26
12/29/2016,peter_pan_s_flight,10
12/29/2016,it_s_a_small_world,14
12/29/2016,pirates_of_caribbean,6
12/29/2016,7_dwarfs_train,30
12/30/2016,big_thunder_mtn,26
12/30/2016,space_mountain,18
12/30/2016,pirates_of_caribbean,23
12/30/2016,7_dwarfs_train,35
12/30/2016,it_s_a_small_world,15
12/30/2016,haunted_mansion,14
12/31/2016,7_dwarfs_train,62
12/31/2016,it_s_a_small_world,50
12/31/2016,splash_mountain,32
12/31/2016,big_thunder_mtn,18
12/31/2016,space_mountain,30
12/31/2016,haunted_mansion,12
12/31/2016,pirates_of_caribbean,28
1/1/2017,7_dwarfs_train,47
1/1/2017,pirates_of_caribbean,21
1/1/2017,splash_mountain,27
1/1/2017,haunted_mansion,17
1/1/2017,space_mountain,26
1/1/2017,it_s_a_small_world,15
1/1/2017,big_thunder_mtn,11
1/2/2017,haunted_mansion,9
1/2/2017,pirates_of_caribbean,19
1/2/2017,7_dwarfs_train,20
1/3/2017,big_thunder_mtn,22
1/3/2017,pirates_of_caribbean,38
1/3/2017,7_dwarfs_train,78
1/3/2017,haunted_mansion,17
1/4/2017,pirates_of_caribbean,9
1/4/2017,big_thunder_mtn,30
1/4/2017,splash_mountain,12
1/4/2017,space_mountain,14
1/4/2017,it_s_a_small_world,18
1/4/2017,haunted_mansion,25
1/4/2017,7_dwarfs_train,35
1/5/2017,space_mountain,52
1/5/2017,it_s_a_small_world,21
1/5/2017,haunted_mansion,30
1/5/2017,pirates_of_caribbean,24
1/5/2017,big_thunder_mtn,21
1/5/2017,7_dwarfs_train,55
1/6/2017,peter_pan_s_flight,15
1/6/2017,pirates_of_caribbean,21
1/6/2017,haunted_mansion,28
1/6/2017,it_s_a_small_world,21
1/6/2017,splash_mountain,48
1/6/2017,big_thunder_mtn,27
1/6/2017,space_mountain,20
1/6/2017,7_dwarfs_train,33
1/7/2017,pirates_of_caribbean,13
1/7/2017,big_thunder_mtn,12
1/7/2017,splash_mountain,13
1/7/2017,space_mountain,4
1/7/2017,7_dwarfs_train,40
1/7/2017,it_s_a_small_world,13
1/7/2017,peter_pan_s_flight,37
1/7/2017,haunted_mansion,13
1/8/2017,it_s_a_small_world,10
1/8/2017,pirates_of_caribbean,20
1/8/2017,splash_mountain,2
1/8/2017,haunted_mansion,20
1/8/2017,big_thunder_mtn,23
1/8/2017,7_dwarfs_train,74
1/8/2017,peter_pan_s_flight,4
1/8/2017,space_mountain,8
1/9/2017,splash_mountain,15
1/9/2017,pirates_of_caribbean,2
1/9/2017,haunted_mansion,40
1/9/2017,space_mountain,14
1/9/2017,big_thunder_mtn,10
1/9/2017,peter_pan_s_flight,16
1/9/2017,it_s_a_small_world,19
1/10/2017,pirates_of_caribbean,2
1/10/2017,7_dwarfs_train,80
1/10/2017,splash_mountain,16
1/10/2017,big_thunder_mtn,22
1/10/2017,it_s_a_small_world,8
1/10/2017,haunted_mansion,7
1/11/2017,space_mountain,27
1/11/2017,pirates_of_caribbean,20
1/11/2017,7_dwarfs_train,57
1/11/2017,haunted_mansion,17
1/11/2017,big_thunder_mtn,18
1/11/2017,splash_mountain,42
1/11/2017,it_s_a_small_world,12
1/11/2017,peter_pan_s_flight,13
1/12/2017,it_s_a_small_world,10
1/12/2017,splash_mountain,22
1/12/2017,pirates_of_caribbean,14
1/12/2017,big_thunder_mtn,13
1/12/2017,haunted_mansion,6
1/13/2017,peter_pan_s_flight,21
1/13/2017,pirates_of_caribbean,21
1/13/2017,big_thunder_mtn,16
1/13/2017,splash_mountain,2
1/13/2017,it_s_a_small_world,20
1/13/2017,space_mountain,15
1/13/2017,haunted_mansion,4
1/13/2017,7_dwarfs_train,17
1/14/2017,7_dwarfs_train,49
1/14/2017,pirates_of_caribbean,26
1/14/2017,haunted_mansion,35
1/14/2017,peter_pan_s_flight,43
1/14/2017,splash_mountain,28
1/14/2017,big_thunder_mtn,24
1/14/2017,space_mountain,14
1/15/2017,it_s_a_small_world,23
1/15/2017,haunted_mansion,47
1/15/2017,splash_mountain,30
1/15/2017,big_thunder_mtn,27
1/15/2017,7_dwarfs_train,57
1/15/2017,pirates_of_caribbean,25
1/16/2017,haunted_mansion,22
1/16/2017,peter_pan_s_flight,15
1/16/2017,big_thunder_mtn,15
1/16/2017,pirates_of_caribbean,15
1/16/2017,splash_mountain,14
1/16/2017,7_dwarfs_train,25
1/17/2017,7_dwarfs_train,40
1/17/2017,it_s_a_small_world,7
1/17/2017,splash_mountain,36
1/17/2017,big_thunder_mtn,21
1/17/2017,haunted_mansion,26
1/17/2017,pirates_of_caribbean,7
1/18/2017,space_mountain,12
1/18/2017,big_thunder_mtn,15
1/18/2017,pirates_of_caribbean,9
1/18/2017,haunted_mansion,23
1/18/2017,it_s_a_small_world,6
1/18/2017,peter_pan_s_flight,32
1/19/2017,splash_mountain,30
1/19/2017,7_dwarfs_train,54
1/19/2017,pirates_of_caribbean,18
1/19/2017,it_s_a_small_world,12
1/19/2017,big_thunder_mtn,16
1/20/2017,haunted_mansion,22
1/20/2017,splash_mountain,20
1/20/2017,pirates_of_caribbean,18
1/20/2017,space_mountain,30
1/20/2017,big_thunder_mtn,20
1/20/2017,it_s_a_small_world,11
1/20/2017,7_dwarfs_train,28
1/20/2017,peter_pan_s_flight,30
1/21/2017,big_thunder_mtn,17
1/21/2017,it_s_a_small_world,12
1/21/2017,pirates_of_caribbean,22
1/21/2017,haunted_mansion,14
1/21/2017,space_mountain,56
1/21/2017,7_dwarfs_train,4
1/22/2017,peter_pan_s_flight,7
1/22/2017,pirates_of_caribbean,6
1/22/2017,haunted_mansion,7
1/22/2017,it_s_a_small_world,3
1/22/2017,7_dwarfs_train,43
1/22/2017,splash_mountain,6
1/22/2017,space_mountain,15
1/22/2017,big_thunder_mtn,15
1/23/2017,it_s_a_small_world,11
1/23/2017,haunted_mansion,17
1/23/2017,big_thunder_mtn,21
1/23/2017,splash_mountain,3
1/23/2017,pirates_of_caribbean,4
1/24/2017,big_thunder_mtn,18
1/24/2017,peter_pan_s_flight,16
1/24/2017,space_mountain,36
1/24/2017,splash_mountain,39
1/24/2017,pirates_of_caribbean,13
1/24/2017,haunted_mansion,17
1/25/2017,peter_pan_s_flight,27
1/25/2017,splash_mountain,43
1/25/2017,7_dwarfs_train,34
1/25/2017,pirates_of_caribbean,10
1/25/2017,haunted_mansion,5
1/25/2017,big_thunder_mtn,16
1/26/2017,7_dwarfs_train,31
1/26/2017,it_s_a_small_world,10
1/26/2017,peter_pan_s_flight,19
1/26/2017,big_thunder_mtn,15
1/26/2017,haunted_mansion,10
1/26/2017,pirates_of_caribbean,5
1/26/2017,splash_mountain,26
1/27/2017,haunted_mansion,27
1/27/2017,big_thunder_mtn,15
1/27/2017,it_s_a_small_world,4
1/27/2017,pirates_of_caribbean,14
1/27/2017,peter_pan_s_flight,13
1/27/2017,splash_mountain,12
1/28/2017,big_thunder_mtn,29
1/28/2017,it_s_a_small_world,20
1/28/2017,haunted_mansion,30
1/28/2017,space_mountain,11
1/28/2017,splash_mountain,3
1/28/2017,pirates_of_caribbean,14
1/29/2017,it_s_a_small_world,10
1/29/2017,haunted_mansion,10
1/29/2017,splash_mountain,3
1/29/2017,big_thunder_mtn,13
1/29/2017,space_mountain,5
1/29/2017,pirates_of_caribbean,3
1/29/2017,peter_pan_s_flight,18
1/30/2017,peter_pan_s_flight,17
1/30/2017,splash_mountain,7
1/30/2017,it_s_a_small_world,16
1/30/2017,pirates_of_caribbean,12
1/30/2017,7_dwarfs_train,23
1/30/2017,big_thunder_mtn,17
1/31/2017,haunted_mansion,19
1/31/2017,it_s_a_small_world,12
1/31/2017,peter_pan_s_flight,41
1/31/2017,7_dwarfs_train,77
1/31/2017,splash_mountain,23
1/31/2017,space_mountain,13
1/31/2017,pirates_of_caribbean,8
1/31/2017,big_thunder_mtn,15
2/1/2017,it_s_a_small_world,4
2/1/2017,7_dwarfs_train,28
2/1/2017,haunted_mansion,32
2/1/2017,pirates_of_caribbean,15
2/1/2017,space_mountain,9
2/1/2017,splash_mountain,17
2/1/2017,big_thunder_mtn,10
2/1/2017,peter_pan_s_flight,50
2/2/2017,space_mountain,21
2/2/2017,7_dwarfs_train,101
2/2/2017,big_thunder_mtn,12
2/2/2017,haunted_mansion,7
2/2/2017,splash_mountain,19
2/2/2017,it_s_a_small_world,3
2/2/2017,pirates_of_caribbean,10
2/2/2017,peter_pan_s_flight,17
2/3/2017,7_dwarfs_train,31
2/3/2017,pirates_of_caribbean,15
2/3/2017,it_s_a_small_world,13
2/3/2017,haunted_mansion,12
2/3/2017,space_mountain,19
2/3/2017,big_thunder_mtn,31
2/3/2017,peter_pan_s_flight,46
2/3/2017,splash_mountain,19
2/4/2017,peter_pan_s_flight,16
2/4/2017,space_mountain,27
2/4/2017,pirates_of_caribbean,29
2/4/2017,it_s_a_small_world,12
2/4/2017,big_thunder_mtn,20
2/4/2017,splash_mountain,2
2/4/2017,haunted_mansion,11
2/5/2017,splash_mountain,34
2/5/2017,space_mountain,17
2/5/2017,pirates_of_caribbean,15
2/5/2017,7_dwarfs_train,40
2/5/2017,haunted_mansion,33
2/5/2017,big_thunder_mtn,29
2/5/2017,it_s_a_small_world,15
2/6/2017,it_s_a_small_world,20
2/6/2017,haunted_mansion,30
2/6/2017,7_dwarfs_train,68
2/6/2017,space_mountain,8
2/6/2017,big_thunder_mtn,26
2/7/2017,splash_mountain,15
2/7/2017,peter_pan_s_flight,13
2/7/2017,space_mountain,10
2/7/2017,pirates_of_caribbean,10
2/7/2017,haunted_mansion,21
2/7/2017,it_s_a_small_world,6
2/7/2017,big_thunder_mtn,17
2/8/2017,7_dwarfs_train,11
2/8/2017,peter_pan_s_flight,44
2/8/2017,big_thunder_mtn,14
2/8/2017,space_mountain,14
2/8/2017,pirates_of_caribbean,19
2/8/2017,splash_mountain,24
2/8/2017,haunted_mansion,23
2/9/2017,it_s_a_small_world,9
2/9/2017,big_thunder_mtn,15
2/9/2017,pirates_of_caribbean,12
2/9/2017,haunted_mansion,8
2/10/2017,pirates_of_caribbean,15
2/10/2017,peter_pan_s_flight,12
2/10/2017,it_s_a_small_world,11
2/10/2017,haunted_mansion,8
2/10/2017,7_dwarfs_train,38
2/10/2017,splash_mountain,43
2/11/2017,big_thunder_mtn,13
2/11/2017,splash_mountain,29
2/11/2017,space_mountain,9
2/11/2017,haunted_mansion,47
2/11/2017,peter_pan_s_flight,39
2/12/2017,space_mountain,53
2/12/2017,7_dwarfs_train,85
2/12/2017,splash_mountain,14
2/12/2017,haunted_mansion,32
2/12/2017,pirates_of_caribbean,11
2/12/2017,big_thunder_mtn,17
2/12/2017,it_s_a_small_world,10
2/13/2017,haunted_mansion,15
2/13/2017,it_s_a_small_world,17
2/13/2017,big_thunder_mtn,18
2/13/2017,space_mountain,62
2/13/2017,splash_mountain,2
2/14/2017,space_mountain,6
2/14/2017,haunted_mansion,8
2/14/2017,7_dwarfs_train,27
2/14/2017,splash_mountain,31
2/14/2017,big_thunder_mtn,12
2/15/2017,space_mountain,69
2/15/2017,7_dwarfs_train,38
2/15/2017,splash_mountain,17
2/15/2017,big_thunder_mtn,19
2/15/2017,pirates_of_caribbean,7
2/15/2017,haunted_mansion,3
2/15/2017,it_s_a_small_world,10
2/16/2017,7_dwarfs_train,99
2/16/2017,splash_mountain,61
2/16/2017,big_thunder_mtn,30
2/16/2017,pirates_of_caribbean,35
2/16/2017,it_s_a_small_world,14
2/16/2017,space_mountain,22
2/17/2017,it_s_a_small_world,9
2/17/2017,haunted_mansion,50
2/17/2017,big_thunder_mtn,32
2/17/2017,peter_pan_s_flight,3
2/17/2017,7_dwarfs_train,39
2/17/2017,splash_mountain,25
2/18/2017,splash_mountain,23
2/18/2017,it_s_a_small_world,21
2/18/2017,peter_pan_s_flight,12
2/18/2017,big_thunder_mtn,23
2/18/2017,haunted_mansion,21
2/18/2017,pirates_of_caribbean,21
2/18/2017,7_dwarfs_train,21
2/19/2017,splash_mountain,28
2/19/2017,space_mountain,24
2/19/2017,7_dwarfs_train,19
2/19/2017,haunted_mansion,16
2/19/2017,pirates_of_caribbean,46
2/19/2017,peter_pan_s_flight,22
2/19/2017,big_thunder_mtn,25
2/20/2017,haunted_mansion,13
2/20/2017,7_dwarfs_train,14
2/20/2017,big_thunder_mtn,19
2/20/2017,it_s_a_small_world,26
2/20/2017,splash_mountain,51
2/20/2017,pirates_of_caribbean,18
2/20/2017,peter_pan_s_flight,14
2/20/2017,space_mountain,42
2/21/2017,splash_mountain,9
2/21/2017,pirates_of_caribbean,26
2/21/2017,big_thunder_mtn,16
2/22/2017,haunted_mansion,16
2/22/2017,big_thunder_mtn,12
2/22/2017,7_dwarfs_train,28
2/22/2017,space_mountain,38
2/22/2017,peter_pan_s_flight,10
2/22/2017,splash_mountain,23
2/22/2017,it_s_a_small_world,13
2/22/2017,pirates_of_caribbean,10
2/23/2017,pirates_of_caribbean,28
2/23/2017,peter_pan_s_flight,22
2/23/2017,space_mountain,76
2/23/2017,haunted_mansion,48
2/23/2017,splash_mountain,21
2/23/2017,it_s_a_small_world,29
2/23/2017,7_dwarfs_train,76
2/23/2017,big_thunder_mtn,30
2/24/2017,peter_pan_s_flight,27
2/24/2017,space_mountain,13
2/24/2017,it_s_a_small_world,16
2/24/2017,7_dwarfs_train,38
2/24/2017,big_thunder_mtn,23
2/24/2017,haunted_mansion,25
2/24/2017,splash_mountain,9
2/24/2017,pirates_of_caribbean,29
2/25/2017,splash_mountain,2
2/25/2017,it_s_a_small_world,7
2/25/2017,pirates_of_caribbean,18
2/25/2017,7_dwarfs_train,98
2/25/2017,big_thunder_mtn,43
2/25/2017,peter_pan_s_flight,16
2/25/2017,haunted_mansion,40
2/26/2017,it_s_a_small_world,12
2/26/2017,big_thunder_mtn,33
2/26/2017,7_dwarfs_train,75
2/26/2017,splash_mountain,62
2/26/2017,pirates_of_caribbean,14
2/26/2017,haunted_mansion,18
2/27/2017,7_dwarfs_train,35
2/27/2017,splash_mountain,40
2/27/2017,pirates_of_caribbean,29
